id,name,typecode,addr,gcj,wgs,cell_id,wgs_lng,wgs_lat,kind
B0LUH5FKW4,上海康泊漫酒店,100100,康宁路2729弄1号,"121.42537,31.332329","121.420724,31.334134",6419,121.420724,31.334134,hotel
B0FFG00WI0,宝泰精品酒店,100100,场北路660号,"121.4234,31.331671","121.418752,31.333474",6419,121.418752,31.333474,hotel
B0FFL9ES83,万达广场(上海崇明店),060101,崇明大道666号,"121.417913,31.626144","121.413233,31.627890",6452,121.413233,31.62789,mall
B0H2JUTCTX,汉庭酒店(上海崇明万达广场店),100105,一江山路68号东引路一江山路交叉口,"121.412974,31.625249","121.408291,31.626992",6452,121.408291,31.626992,hotel
B0KD1LGZTD,竞放电竞酒店(上海崇明万达广场店),100200,崇明大道666号万达广场上海崇明店F4层,"121.416725,31.626725","121.412044,31.628470",6452,121.412044,31.62847,hotel
B0JGXSRFBY,格莱美婚礼宴会中心(崇明万达广场店),100100,崇明大道666号万达广场上海崇明店F3层,"121.41675,31.625017","121.412070,31.626762",6452,121.41207,31.626762,hotel
B0FFFXOE97,上海南桥绿地铂骊酒店,100103,南桥镇环城东路473号,"121.461026,30.941846","121.456489,30.943915",6757,121.456489,30.943915,hotel
B0FFFPM37J,上海海佑酒店(奉贤环城东路地铁站店),100105,环城东路515号4楼,"121.460953,30.939617","121.456416,30.941687",6757,121.456416,30.941687,hotel
B0FFF001DN,上海美储华商务酒店,100100,南桥镇环城东路562号,"121.460716,30.938327","121.456178,30.940397",6757,121.456178,30.940397,hotel
B0JA7MXAID,上海南桥绿地铂骊酒店大堂,100103,南桥镇环城东路473号上海南桥绿地铂骊酒店,"121.460949,30.941807","121.456412,30.943875",6757,121.456412,30.943875,hotel
B0FFGEQSL2,胜学酒店(韩村路店),100100,南桥镇韩村路701号(临近宝龙商业广场),"121.458344,30.938997","121.453799,30.941061",6757,121.453799,30.941061,hotel
B0L3MXQ6F1,QUBE HOTEL,100100,南桥环城东路与商苑中路交叉口北80米,"121.460134,30.942418","121.455594,30.944484",6757,121.455594,30.944484,hotel
B0FFHUFNZJ,上海海港商贸城,060102|060603,平安镇新四平公路468弄,"121.742208,30.892369","121.737859,30.894574",10180,121.737859,30.894574,mall
B0FFFCSRDK,海港国际商贸城3幢,060102,海丹路与港阳路交叉口西180米,"121.742962,30.891345","121.738613,30.893550",10180,121.738613,30.89355,mall
B0GK9AOIQA,海港国际商贸城7幢,060102,平安镇新四平公路468弄上海海港商贸城,"121.740893,30.891801","121.736544,30.894006",10180,121.736544,30.894006,mall
B0015731YX,上海海旗假日宾馆,100100,平安镇海旗路1457号,"121.738289,30.894156","121.733940,30.896361",10180,121.73394,30.896361,hotel
B0GK9AOXKG,海港国际商贸城18幢,060102,四团镇新四平公路468弄海港国际商贸城18幢3号楼201F,"121.743736,30.893013","121.739387,30.895217",10180,121.739387,30.895217,mall
B0FFFCSQHV,海港国际商贸城4幢(上海海港商贸城店),060102,上海海港国际商贸城(海丹路北),"121.741701,30.891433","121.737352,30.893638",10180,121.737352,30.893638,mall
B0GK9AOXMN,海港国际商贸城6幢,060102,平安镇新四平公路468弄上海海港商贸城,"121.740632,30.891272","121.736283,30.893478",10180,121.736283,30.893478,mall
B0GK9AP3TV,海港国际商贸城17幢,060102,四团镇新四平公路468弄海港国际商贸城17幢215-E,"121.742893,30.893117","121.738544,30.895321",10180,121.738544,30.895321,mall
B0I04URN59,维也纳3好酒店上海海港商贸城店大堂,100100,新四平公路468弄21幢1号维也纳3好酒店,"121.742492,30.893593","121.738143,30.895797",10180,121.738143,30.895797,hotel
B0GK9ANY9B,海港国际商贸城10幢,060102,平安镇新四平公路468弄上海海港商贸城,"121.743848,30.891977","121.739499,30.894181",10180,121.739499,30.894181,mall
B0GK9HPU42,海港国际商贸城15幢,060102,平安镇新四平公路468弄上海海港商贸城,"121.740823,30.892867","121.736474,30.895072",10180,121.736474,30.895072,mall
B0GK9APBDI,海港国际商贸城13幢,060102,平安镇新四平公路468弄上海海港商贸城,"121.740991,30.892457","121.736642,30.894662",10180,121.736642,30.894662,mall
B0FFFCSQOS,海港国际商贸城5幢(上海海港商贸城店),060102,四团镇新四平公路468弄海港国际商贸城5幢2楼,"121.741254,30.89138","121.736905,30.893586",10180,121.736905,30.893586,mall
B0L26GE939,小月兔公寓民宿(上海奉贤开发区一店),100200,海丹路与新四平公路交叉口东北280米,"121.742275,30.892375","121.737926,30.894580",10180,121.737926,30.89458,hotel
B0GK9ANY98,海港国际商贸城20幢,060102,港阳路与海旗路交叉口西南140米,"121.743881,30.893698","121.739532,30.895901",10180,121.739532,30.895901,mall
B0JAG77JO3,青年公寓,100200,海丹路与港阳路交叉口西北80米,"121.744105,30.891412","121.739756,30.893617",10180,121.739756,30.893617,hotel
B0GK9APQJ4,新四平公路468弄海港国际商贸城16幢(上海海港商贸城店),060102,四团镇新四平公路468弄海港国际商贸城16幢15号307B,"121.741528,30.893037","121.737179,30.895241",10180,121.737179,30.895241,mall
B0K3URRJB1,A优选公寓民宿,100200,海丹路与港阳路交叉口西北280米,"121.742254,30.892385","121.737905,30.894590",10180,121.737905,30.89459,hotel
B0LKPUZ4UD,锦安公寓,100200,海港国际商贸城18幢,"121.743475,30.892975","121.739126,30.895179",10180,121.739126,30.895179,hotel
B0L3A1X4V8,馨瑄民宿公寓(奉贤开发区店),100200,海旗路与港阳路交叉口西南120米,"121.743481,30.894264","121.739131,30.896467",10180,121.739131,30.896467,hotel
B00156DWQ5,中兴和泰酒店,100103,张江高科技园区科苑路866号,"121.588923,31.197794","121.584721,31.200010",8436,121.584721,31.20001,hotel
B0KA5GYI74,Zsmart智尚酒店(上海浦东张江高科地铁站店),100100,张江高科霍香路188-3号,"121.594804,31.199498","121.590604,31.201715",8436,121.590604,31.201715,hotel
B0JG7ARED1,中兴和泰酒店大堂,100103,张江高科技园区科苑路866号中兴和泰酒店,"121.58885,31.197197","121.584648,31.199414",8436,121.584648,31.199414,hotel
B0I116ZJ0E,汤臣豪园民宿(浦东张江地区五店),100200,祖冲之路与松涛路交叉口东南200米,"121.587838,31.200409","121.583635,31.202624",8436,121.583635,31.202624,hotel
B0FFFAEUYX,上海张江汤臣豪园四期日租公寓,100100,晨晖路377、825、828弄,"121.59349,31.199284","121.589290,31.201501",8436,121.58929,31.201501,hotel
B0FFFWZ4VU,上海临港宝龙广场,060101,鸿音路3155弄128号,"121.815584,30.90605","121.811339,30.908315",11071,121.811339,30.908315,mall
B001572972,鸿音广场,060102,南芦公路1755弄60、76号,"121.820069,30.909954","121.815835,30.912225",11071,121.815835,30.912225,mall
B0FFHD51LA,华亮商业广场,060102,临港产业区鸿音路3388弄,"121.817596,30.90604","121.813356,30.908309",11071,121.813356,30.908309,mall
B0HRLZYSH8,维也纳国际酒店(上海滴水湖临港宝龙广场店),100100,池月路999号,"121.815807,30.911844","121.811562,30.914106",11071,121.811562,30.914106,hotel
B0K0RSOPBZ,海美汇温泉酒店(临港店),100100,南芦公路1758弄1号1008室,"121.816492,30.911035","121.812249,30.913299",11071,121.812249,30.913299,hotel
B0FFG9UEEP,绿地·乐和城·壹天地时尚广场,060101|060102,南芦公路1758号,"121.816943,30.910224","121.812701,30.912489",11071,121.812701,30.912489,mall
B0L2RAMBLW,汉庭酒店(上海滴水湖临港泥城店),100105,浦东新区池月路799号(近云汉路),"121.812463,30.909392","121.808210,30.911649",11071,121.80821,30.911649,hotel
B0HUJSZKGN,上海海都酒店(临港宝龙城市广场店),100100,南芦公路1758弄绿地乐和城壹天地时尚广场3号楼,"121.816713,30.909322","121.812470,30.911587",11071,121.81247,30.911587,hotel
B0KACLW0VA,何遇酒店(上海浦东泥城鸿音广场店),100100,南芦公路1755弄60鸿音广场F1层,"121.820014,30.910972","121.815780,30.913242",11071,121.81578,30.913242,hotel
B0IRP55ANK,铭途星际酒店,100100,泥城镇秋雨路726号,"121.817052,30.908846","121.812810,30.911112",11071,121.81281,30.911112,hotel
B0FFHHM77O,上海潮海公寓酒店(浦东临港泥城店),100100,南芦公路1758弄绿地壹天地商业广场3号楼,"121.81665,30.909347","121.812407,30.911612",11071,121.812407,30.911612,hotel
B0K37HMEPS,黑马电竞酒店,100100,泥城镇池月路999号,"121.815875,30.911875","121.811630,30.914137",11071,121.81163,30.914137,hotel
B0JAF5MSGP,上海海都酒店大堂,100100,南芦公路1758号绿地·乐和城·壹天地时尚广场F1层,"121.816694,30.909348","121.812451,30.911613",11071,121.812451,30.911613,hotel
B0L19OIEO1,遇寓公寓B幢,100200,泥城镇南芦公路1755弄60、76号鸿音广场SOHO B座705室,"121.820875,30.910575","121.816643,30.912847",11071,121.816643,30.912847,hotel
B0L0ZKEESN,海都酒店3号楼,100100,南芦公路1758号绿地·乐和城·壹天地时尚广场,"121.816675,30.909425","121.812432,30.911690",11071,121.812432,30.91169,hotel
B0HBO4JDHB,和胤788广场,060102|060101,金沙江路788号(大渡河路地铁站9号口步行230米),"121.398727,31.232623","121.394076,31.234457",6154,121.394076,31.234457,mall
B0FFI7HRRG,维也纳国际酒店(上海金沙江路长风公园店),100100,怒江路257号(大渡河路地铁站9号口步行380米),"121.39846,31.231034","121.393809,31.232869",6154,121.393809,31.232869,hotel
B0HBG7EOM4,海友酒店(上海长风公园店),100100,枣阳路279号,"121.402018,31.233808","121.397366,31.235642",6154,121.397366,31.235642,hotel
B0LUMU2X22,E5电竞酒店(华东师范大学大渡河路地铁站店),100100,金沙江路730号2楼(大渡河路地铁站9号口步行280米),"121.399235,31.232237","121.394584,31.234072",6154,121.394584,31.234072,hotel
B00155FSJP,上海沁怡宾馆,100100,怒江路204号(大渡河路地铁站9号口步行480米),"121.399363,31.229999","121.394712,31.231835",6154,121.394712,31.231835,hotel
B0HGZ72GX5,橙子公寓(杏山路店),100200,杏山路81号(金沙江路地铁站5号口步行470米),"121.40844,31.233701","121.403789,31.235535",6154,121.403789,31.235535,hotel
B0KKGM3JQO,五只猫家的独立房间温馨民宿,100200,杏山路与李村路交叉口西南100米,"121.407281,31.234602","121.402630,31.236436",6154,121.40263,31.236436,hotel
B0K2LBLVBI,西瑞爱居酒店,100100,金阳怡景公寓东门旁,"121.402014,31.233856","121.397362,31.235690",6154,121.397362,31.23569,hotel
B0KK7HG0VE,华师清新简约美宿(长风公园地区店),100200,桐柏路与梅岭南路交叉口西北100米,"121.405575,31.233625","121.400924,31.235459",6154,121.400924,31.235459,hotel
B0G0BC3FOF,轻松寓(康桥店),100200|120000,康威路1500弄星月总部湾B座,"121.606329,31.124312","121.602136,31.126567",8555,121.602136,31.126567,hotel
B0MGVSETOW,橡树公寓(康桥店),100200,康威路1500号C栋,"121.605733,31.124389","121.601541,31.126644",8555,121.601541,31.126644,hotel
B0LR0OPQSG,轻松寓A座,100200|120000,石沿路与环桥路交叉口西南100米,"121.606925,31.124225","121.602732,31.126479",8555,121.602732,31.126479,hotel
B0FFIIGIOG,吴泾火星一号商业广场,060102|170200,龙吴路5891号,"121.468144,31.034869","121.463620,31.036901",6894,121.46362,31.036901,mall
B0JA753FW2,逐浪电竞酒店(上海闵行交大华师大紫龙路店),100100,紫龙路500弄188号,"121.467834,31.034458","121.463309,31.036489",6894,121.463309,31.036489,hotel
B0I3RHX8LI,爱住·青藤,100100|120000,紫龙路200弄72号,"121.470359,31.035073","121.465842,31.037110",6894,121.465842,31.03711,hotel
B0KR5OVDFF,上海HOME公寓(闵行店),100100,紫龙路与星乐路交叉口北140米,"121.470934,31.035186","121.466419,31.037225",6894,121.466419,31.037225,hotel
B0LKNLRCX6,汉音公寓,100200|120000,川沙路与高科东路交叉口北240米,"121.689475,31.222075","121.685152,31.224156",9582,121.685152,31.224156,hotel
B0M61SGP9Z,小米淘淘公寓,100200,川沙路与高科东路交叉口北240米,"121.689475,31.222075","121.685152,31.224156",9582,121.685152,31.224156,hotel
B0FFGNOBD2,经纬汇,060100,经地路99弄(近南陈路地铁站),"121.399176,31.323344","121.394517,31.325141",6164,121.394517,31.325141,mall
B0FFL0STZ4,白玉兰酒店(上海莘庄工业区中春路店),100100,中春路3421号,"121.375351,31.087416","121.370729,31.089340",5757,121.370729,31.08934,hotel
B00155LBSF,河畔酒店(上海莘庄工业区银都路地铁站店),100100,申北路552号,"121.377437,31.088717","121.372813,31.090638",5757,121.372813,31.090638,hotel
B0JU4X1A64,百帕宠物酒店,100100,银都路与航松路交叉口西南60米,"121.369915,31.082796","121.365301,31.084729",5757,121.365301,31.084729,hotel
B0FFK1U5RJ,papa小猪的民宿(莘庄店),100200,银都路与春西路交叉口东北260米,"121.373675,31.084625","121.369056,31.086553",5757,121.369056,31.086553,hotel
B0JU3GYVC3,上海福满旅馆,100100,申北路与中春路交叉口东140米,"121.377132,31.088283","121.372508,31.090205",5757,121.372508,31.090205,hotel
B0FFLGKFQZ,森兰花园城,060101,启帆路517号(洲海路地铁站1口步行430米),"121.591408,31.314382","121.587197,31.316548",8449,121.587197,31.316548,mall
B00157HU6V,森兰商都,060102,张扬北路2988号(洲海路地铁站1号口步行160米),"121.591099,31.311846","121.586888,31.314013",8449,121.586888,31.314013,mall
B0FFFA115U,阳光天地,060102,启帆路430号(洲海路地铁站2号口步行100米),"121.588386,31.312042","121.584174,31.314208",8449,121.584174,31.314208,mall
B00156TIL9,欢乐汇广场,060102,高行镇启帆路416号(洲海路地铁站2号口步行380米),"121.586005,31.312","121.581791,31.314165",8449,121.581791,31.314165,mall
B0G0NCXQM9,City花园城(森兰花园城店),060102,启帆路517号森兰花园城(洲海路地铁站1号口步行230米),"121.591579,31.314631","121.587368,31.316797",8449,121.587368,31.316797,mall
B0H2ORF4B8,上海雅诗阁森兰服务公寓,100100,启帆路800弄12号,"121.594285,31.311532","121.590076,31.313700",8449,121.590076,31.3137,hotel
B0G065QEST,丘波大酒店(欢乐汇广场店),050107|100100,高行镇启帆路380号(洲海路地铁站2号口步行400米),"121.585931,31.31245","121.581717,31.314615",8449,121.581717,31.314615,other
B0L11RLXWD,欢阁服务公寓2号,100200,张杨北路与洲海路交叉口西南200米,"121.588125,31.314925","121.583912,31.317090",8449,121.583912,31.31709,hotel
B0LRPORFLQ,艾伦公寓,100200,高行镇启帆路416号欢乐汇广场,"121.586125,31.311675","121.581911,31.313840",8449,121.581911,31.31384,hotel
B0L3MAK8UM,意豪商务快捷酒店,100100,万祥镇祥安路166号,"121.811925,30.961525","121.807666,30.963751",11077,121.807666,30.963751,hotel
B0FFF2TPQZ,天一宾馆(万祥店),100100,振万路19-21,"121.819417,30.968665","121.815176,30.970900",11077,121.815176,30.9709,hotel
B0JBLHUFV4,格林豪泰酒店(上海顾村公园店),100105,电台路324号,"121.393675,31.351237","121.389015,31.353025",6040,121.389015,31.353025,hotel
B0JU4XINCK,唯庭轻居酒店(顾村公园店),100100,电台路378号,"121.39306,31.352599","121.388400,31.354387",6040,121.3884,31.354387,hotel
B00155QLQH,上海雷森宾馆(顾村公园店),100100,顾村镇顾北路680-686号,"121.386774,31.350692","121.382118,31.352484",6040,121.382118,31.352484,hotel
B0H0USMTM6,格林豪泰酒店公寓上海顾村公园店大堂,100105,电台路与顾北路交叉口南140米,"121.39365,31.351143","121.388990,31.352931",6040,121.38899,31.352931,hotel
B0FFLDSN5C,上海攀喆宾馆,100100,电台路378号,"121.393051,31.352517","121.388391,31.354305",6040,121.388391,31.354305,hotel
B0I29MKTJ3,顾北公寓,100200,顾北路466号,"121.391783,31.351721","121.387124,31.353510",6040,121.387124,31.35351,hotel
B0I3YMIT6Q,上海雷森宾馆大堂,100100,顾村镇顾北路680-686号上海雷森宾馆(顾村公园店),"121.386764,31.350694","121.382108,31.352486",6040,121.382108,31.352486,hotel
B0FFH022V0,汇暻青年公寓,100200,顾北路572-102号附近,"121.389117,31.350784","121.384459,31.352575",6040,121.384459,31.352575,hotel
B0L3ASTDND,精翼优公寓A,100200,电台路与顾太路交叉口西北160米,"121.393875,31.350675","121.389215,31.352463",6040,121.389215,31.352463,hotel
B0FFIOBWZB,上海麦盛莉宝岛酒店,050106|100100,裕盛路3弄3号,"121.840133,31.519977","121.835899,31.522020",11520,121.835899,31.52202,other
B0FFF44AEG,上海金裕宾馆(崇明裕安路店),100100,陈家镇裕安路43号,"121.835286,31.526053","121.831039,31.528086",11520,121.831039,31.528086,hotel
B0H0NSX0BD,叙小慢·柿柿如意,100200,陈家镇裕安村683号,"121.835975,31.526775","121.831730,31.528809",11520,121.83173,31.528809,hotel
B00156NQ7X,上海安东旅馆(裕东公路店),100200,陈家镇裕安裕东公路10号,"121.836819,31.52509","121.832576,31.527126",11520,121.832576,31.527126,hotel
B0JU2NSXFO,osborn公寓(前裕公路分店),100200,前裕公路金咖啡的照相馆,"121.837236,31.527433","121.832994,31.529469",11520,121.832994,31.529469,hotel
B0L37ALVS2,叙小慢·玉兰小院,100200,裕安村628号,"121.836306,31.526616","121.832062,31.528651",11520,121.832062,31.528651,hotel
